repeat,model,RMSE,MAE,R2,NRMSE,sMAPE
6,Phenotype-only ExtraTrees,314.1669812115245,246.31324900226753,0.2775064836324851,0.2159074848543224,36.186296351330725
6,Environment-only ExtraTrees,319.156519197958,256.83192077134044,0.2543752490499669,0.2193364849137228,37.38737937084937
6,Static Early Fusion ExtraTrees,331.4632806488664,244.97458765873003,0.19576360082903965,0.22779415892300625,36.2632220815016
6,Static Early Fusion XGBoost,353.005688341613,277.6803236316499,0.08782895255001344,0.24259891989664836,41.57362520991798
6,Static Early Fusion CatBoost,335.90240818848844,257.63690484242386,0.17407785448546342,0.23084489601298086,37.56342342486094
6,Static Early Fusion HistGB,349.97926355986937,268.2605125222425,0.10340254442393393,0.24051904581119468,39.80702212243198
6,Trajectory Fusion ExtraTrees,327.76799291395787,245.05481690476196,0.21359555496902605,0.22525461680568887,35.74332387306391
6,CMGT-DINO,366.0067382581667,261.1639001964312,0.01940192131184948,0.25153373531590045,38.60179379127193
7,DINOv3 Static Image ExtraTrees,421.4667751052186,294.7754167619729,-0.07536104330023496,0.26909291307595756,43.06539105814248
7,Phenotype-only ExtraTrees,391.2941460797286,292.25244387301586,0.07309694730347494,0.24982866469575649,44.99842207251409
7,Environment-only ExtraTrees,366.80237727253626,279.99057505447837,0.18549848878144282,0.2341914619457534,43.31056440046909
7,Static Early Fusion ExtraTrees,409.2592203963691,284.33843712301604,-0.013968716856922692,0.26129878397214307,42.766536495604086
7,Static Early Fusion XGBoost,451.25115802441974,325.70840427943637,-0.23271951100050225,0.2881092788663494,46.808786439997526
7,Static Early Fusion CatBoost,423.2892532274758,312.68794010477495,-0.08468115750978811,0.27025650645010424,46.16800819585972
7,Static Early Fusion HistGB,417.4969159414673,295.7393187763523,-0.05519847383941556,0.26655828631538214,45.85919095943116
7,Trajectory Fusion ExtraTrees,389.96668739749975,274.9523779761906,0.07937528506281688,0.24898112523383864,41.86535820138796
7,CMGT-DINO,393.9732430916125,280.73760916656954,0.06036093079509952,0.251539181542929,42.45505713269105
8,DINOv3 Static Image ExtraTrees,290.82866471103546,217.70767621739802,0.5426210943277032,0.18800011940259312,37.18873911594436
8,Phenotype-only ExtraTrees,323.24833869256514,259.61202547052153,0.4349663461525495,0.20895714090381468,41.327823194171906
8,Environment-only ExtraTrees,295.77640282492894,240.600892779071,0.5269263506609942,0.19119848142481313,39.188334186247296
8,Static Early Fusion ExtraTrees,321.3759806428798,249.15555918650813,0.4414931010006715,0.2077467941271137,40.53562227552351
8,Static Early Fusion XGBoost,324.7883405670182,258.3760892159598,0.4295697173145967,0.20995264296880217,42.037307825430105
8,Static Early Fusion CatBoost,323.3473336967137,246.23586581246485,0.43462020934470025,0.20902113415777634,39.95336862009414
8,Static Early Fusion HistGB,327.84545894024563,250.10628389277596,0.41878065927274954,0.21192885332539022,41.36758900242961
8,Trajectory Fusion ExtraTrees,287.15302319505923,221.28308583333356,0.5541092136983705,0.18562407767172986,38.224963480153484
8,CMGT-DINO,285.33306784383774,220.91946217669724,0.5597433504724054,0.18444760552557127,39.016583501783444
9,DINOv3 Static Image ExtraTrees,434.7200750583142,309.44480563852716,-0.03414967611971664,0.26143229358105063,53.46342078914534
9,Phenotype-only ExtraTrees,402.3694334242354,309.98717182256246,0.11404029238695057,0.24197723979711544,54.49964771934567
9,Environment-only ExtraTrees,418.1696898497826,314.37927018633343,0.04309437049170328,0.2514792101764347,53.34693357084209
9,Static Early Fusion ExtraTrees,406.51767952925235,313.3697082936507,0.09567844224584554,0.2444719152349308,56.1594350019418
9,Static Early Fusion XGBoost,411.89685932526805,321.4086108689081,0.07158752118341472,0.24770685052396388,57.82861844962891
9,Static Early Fusion CatBoost,406.30232911237096,309.8077702317972,0.09663630681835811,0.24434240763535336,55.48395585342785
9,Static Early Fusion HistGB,431.4262022096351,336.0148355431226,-0.018537548898806655,0.2594514217902114,59.197556390696505
9,Trajectory Fusion ExtraTrees,414.6621066893586,313.4591983333331,0.05907998302877915,0.24936981711370826,55.896709319842806
9,CMGT-DINO,397.11790134400513,299.58428153910904,0.13701561504297455,0.2388190693897219,53.850432248543044
10,DINOv3 Static Image ExtraTrees,327.1413435280868,254.25530628724698,0.2069986813426531,0.2422192681238611,40.53647770924618
10,Phenotype-only ExtraTrees,300.78867519994014,230.01244077097502,0.3296123494760961,0.2227074449873687,37.15181328970883
10,Environment-only ExtraTrees,314.11613652796194,242.79047065337792,0.2688886298866091,0.2325752528712883,38.604406860343
10,Static Early Fusion ExtraTrees,311.53449527510423,243.0259685714286,0.2808568845945908,0.23066377556279005,38.83188649719925
10,Static Early Fusion XGBoost,320.6876833630514,254.09720970517114,0.23797783434698438,0.23744090283063188,40.7339458551079
10,Static Early Fusion CatBoost,308.9968312683441,236.40987677354457,0.2925250042610382,0.22878485952046804,37.801645145260856
10,Static Early Fusion HistGB,359.8404413970413,279.39985789256383,0.040548590392568085,0.26643006174814254,43.87746355841021
10,Trajectory Fusion ExtraTrees,304.9736788555386,239.04555134920633,0.3108277834866985,0.2258060705283123,38.78915754434096
10,CMGT-DINO,344.07341658412605,252.9015328315812,0.12278654685279211,0.254755972593015,40.25963113874827
11,DINOv3 Static Image ExtraTrees,376.22032378601625,289.8802735449734,0.3370709201064248,0.22813675567643943,45.142749044250884
11,Phenotype-only ExtraTrees,409.2299922757429,326.38270599489795,0.21563632028028434,0.24815353360969192,48.90113199322021
11,Environment-only ExtraTrees,384.7490646329507,299.15430320873855,0.30667364393053864,0.23330851048023207,44.91389343967215
11,Static Early Fusion ExtraTrees,388.28759945200846,294.62212880952364,0.2938619625283254,0.23545424743921442,46.56391833991569
11,Static Early Fusion XGBoost,418.1332347592476,309.8949410284133,0.18113569386601025,0.2535523829720742,49.02774734867024
